"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"19640","ALPHAETF","MIRAEAMC - ALPHAETF","EQ","1.0000","1","ETF","E","NSE","26.5000","17.6700","","","395580"
"19633","ITETF","MIRAEAMC - ITETF","EQ","1.0000","1","ETF","E","NSE","45.0900","30.0600","","","125069"
"19705","LIQUIDSBI","SBIAMC - LIQUIDSBI","EQ","1.0000","1","ETF","E","NSE","1200.0000","800.0000","","","39757"
"19933","EGOLD","EDELAMC - EGOLD","EQ","5.0000","1","ETF","E","NSE","77.6000","51.8000","","","259888"
"20257","ESILVER","EDELAMC - ESILVER","EQ","1.0000","1","ETF","E","NSE","88.5900","59.0600","","","229784"
"544043","BBNPPGOLD","BARODA BNP PARIBAS MUTUAL","E","1.0000","1","ETF","E","BSE","75.2700","50.1800","","","-1"
"20547","BBNPPGOLD","BARODABNP - BBNPPGOLD","EQ","5.0000","1","ETF","E","NSE","75.3000","50.2000","","","309973"
"21428","TATSILV","TATAAML-TATSILV","EQ","1.0000","1","ETF","E","NSE","8.6000","5.7300","","","1479748"
"21401","TATAGOLD","TATAAML-TATAGOLD","EQ","1.0000","1","ETF","E","NSE","7.4500","4.9600","","","2906349"
"21750","LIQUIDCASE","ZERODHAAMC - LIQUIDCASE","EQ","1.0000","1","ETF","E","NSE","120.5000","80.3300","","","124360"
"21986","BANKBETF","BFAM - BANKBETF","EQ","1.0000","1","ETF","E","NSE","55.0800","36.7200","","","608182"
"21959","NIFTYBETF","BFAM - NIFTYBETF","EQ","1.0000","1","ETF","E","NSE","261.9300","174.6200","","","83733"
"22488","NIFITETF","UTIAMC - NIFITETF","EQ","1.0000","1","ETF","E","NSE","448.0800","298.7200","","","5636"
"22524","NIF10GETF","UTIAMC - NIF10GETF","EQ","1.0000","1","ETF","E","NSE","27.1900","18.1200","","","155119"
"22521","NIF5GETF","UTIAMC - NIF5GETF","EQ","1.0000","1","ETF","E","NSE","66.1400","44.0900","","","63553"
"11593","HDFCSENSEX","HDFCSENSEX","EQ","1.0000","1","ETF","E","NSE","95.2300","63.4800","","","1260039"
"12101","HDFCNIFIT","HDFCAMC - HDFCNIFIT","EQ","1.0000","1","ETF","E","NSE","45.5700","30.3800","","","543572"
"22433","HDFCNIFBAN","HDFCNIFBAN","EQ","1.0000","1","ETF","E","NSE","55.8400","37.2300","","","2148569"
"12108","HDFCPVTBAN","HDFCAMC - HDFCPVTBAN","EQ","1.0000","1","ETF","E","NSE","28.3000","18.8700","","","4238988"
