"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"36612","NIFTY-Mar2024-FUT","NIFTY MAR FUT","","5.0000","50","FUTIDX","D","NSE","23648.5500","19348.8000","2024-03-28 14:00:00","","1801"
"38655","AARTIIND-Mar2024-FUT","AARTIIND MAR FUT","","5.0000","1000","FUTSTK","D","NSE","719.4000","588.6000","2024-03-28 14:00:00","","40001"
"38656","ABB-Mar2024-FUT","ABB MAR FUT","","5.0000","125","FUTSTK","D","NSE","5311.1000","4345.4500","2024-03-28 14:00:00","","5001"
"38780","ABBOTINDIA-Mar2024-FUT","ABBOTINDIA MAR FUT","","5.0000","40","FUTSTK","D","NSE","28367.1000","23209.4500","2024-03-28 14:00:00","","1201"
"38781","ABCAPITAL-Mar2024-FUT","ABCAPITAL MAR FUT","","5.0000","5400","FUTSTK","D","NSE","181.4000","148.4500","2024-03-28 14:00:00","","162001"
"38782","ABFRL-Mar2024-FUT","ABFRL MAR FUT","","5.0000","2600","FUTSTK","D","NSE","253.8000","207.6500","2024-03-28 14:00:00","","104001"
"38783","ACC-Mar2024-FUT","ACC MAR FUT","","5.0000","300","FUTSTK","D","NSE","2473.3500","2023.6500","2024-03-28 14:00:00","","12001"
"38786","ADANIENT-Mar2024-FUT","ADANIENT MAR FUT","","5.0000","300","FUTSTK","D","NSE","3239.8000","2650.7500","2024-03-28 14:00:00","","9001"
"38787","ADANIPORTS-Mar2024-FUT","ADANIPORTS MAR FUT","","5.0000","800","FUTSTK","D","NSE","1274.6500","1042.9000","2024-03-28 14:00:00","","24001"
"38788","ALKEM-Mar2024-FUT","ALKEM MAR FUT","","5.0000","200","FUTSTK","D","NSE","5314.9000","4348.5500","2024-03-28 14:00:00","","6001"
"38789","AMBUJACEM-Mar2024-FUT","AMBUJACEM MAR FUT","","5.0000","1800","FUTSTK","D","NSE","584.5500","478.3000","2024-03-28 14:00:00","","54001"
"38796","APOLLOHOSP-Mar2024-FUT","APOLLOHOSP MAR FUT","","5.0000","125","FUTSTK","D","NSE","6868.1000","5619.3500","2024-03-28 14:00:00","","5001"
"38797","APOLLOTYRE-Mar2024-FUT","APOLLOTYRE MAR FUT","","5.0000","1700","FUTSTK","D","NSE","566.9500","463.9000","2024-03-28 14:00:00","","51001"
"38800","ASHOKLEY-Mar2024-FUT","ASHOKLEY MAR FUT","","5.0000","5000","FUTSTK","D","NSE","189.5000","155.0500","2024-03-28 14:00:00","","150001"
"38801","ASIANPAINT-Mar2024-FUT","ASIANPAINT MAR FUT","","5.0000","200","FUTSTK","D","NSE","3417.0500","2795.8000","2024-03-28 14:00:00","","8001"
